,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3635,27.0,21.0,13.0,30.0,127.0,36.0,38.0,830.0,182.0,6944.0,24.0,33.0,14.0,23.0
3636,19.0,10.0,30.0,24.0,111.0,942.0,470.0,6.0,8.0,3505.0,23.0,24.0,59.0,16.0
3637,5170.0,3589.0,41.0,49.0,108.0,51.0,27.0,6.0,49.0,2736.0,26.0,29.0,14.0,194.0
3638,3668.0,3775.0,38.0,38.0,136.0,114.0,12.0,3.0,25.0,336.0,200.0,11.0,5.0,237.0
3639,1577.0,2483.0,26.0,43.0,78.0,22.0,10.0,4.0,65.0,50.0,788.0,122.0,28.0,103.0
3640,2941.0,44.0,12009.0,65.0,436.0,5613.0,37.0,6.0,23.0,626.0,567.0,205.0,142.0,151.0
3641,53.0,574.0,17.0,1626.0,174.0,38.0,26.0,6.0,17.0,385.0,147.0,30.0,15.0,17.0
3642,24.0,18.0,42.0,17.0,115.0,82.0,28.0,1134.0,63.0,5239.0,41.0,21.0,18.0,18.0
3643,15.0,567.0,21.0,1432.0,165.0,62.0,13.0,2.0,53.0,99.0,615.0,8.0,5.0,9.0
3644,1176.0,10.0,1341.0,18.0,88.0,196.0,10.0,1.0,7.0,127.0,439.0,13.0,4.0,148.0
3645,1723.0,22.0,5201.0,35.0,139.0,135.0,20.0,1.0,15.0,103.0,1360.0,122.0,10.0,259.0
3646,3265.0,2746.0,32.0,47.0,120.0,37.0,8.0,3.0,294.0,286.0,136.0,14.0,37.0,32.0
3647,2046.0,31.0,1907.0,35.0,110.0,27.0,17.0,4.0,15.0,3555.0,31.0,12.0,8.0,181.0
3648,33.0,573.0,32.0,1523.0,85.0,47.0,20.0,3.0,17.0,281.0,189.0,16.0,3.0,12.0
3649,8.0,672.0,17.0,1791.0,158.0,80.0,27.0,10.0,29.0,356.0,253.0,18.0,10.0,18.0
3650,932.0,1855.0,28.0,29.0,93.0,16.0,1040.0,2.0,396.0,34.0,470.0,43.0,44.0,21.0
3651,2500.0,35.0,10314.0,49.0,179.0,35.0,29.0,6.0,25.0,4595.0,31.0,37.0,10.0,190.0
3652,1528.0,31.0,8345.0,40.0,138.0,62.0,30.0,8.0,26.0,479.0,212.0,69.0,35.0,14.0
3653,2568.0,2687.0,31.0,43.0,116.0,25.0,27.0,6.0,6.0,2908.0,24.0,38.0,10.0,67.0
3654,1491.0,49.0,7049.0,44.0,98.0,29.0,29.0,2.0,24.0,2207.0,12.0,26.0,13.0,152.0
3655,2076.0,2129.0,62.0,34.0,84.0,26.0,16.0,1.0,8.0,43.0,1048.0,70.0,14.0,10.0
3656,1834.0,52.0,6281.0,33.0,124.0,97.0,23.0,4.0,13.0,3630.0,37.0,36.0,5.0,92.0
3657,24.0,17.0,24.0,28.0,134.0,557.0,217.0,3.0,7.0,3095.0,14.0,16.0,52.0,14.0
3658,1526.0,3182.0,51.0,39.0,101.0,55.0,37.0,9.0,14.0,87.0,681.0,101.0,12.0,259.0
3659,2274.0,38.0,8192.0,32.0,140.0,71.0,35.0,16.0,22.0,3479.0,37.0,32.0,9.0,135.0
3660,16.0,339.0,11.0,1342.0,111.0,104.0,31.0,19.0,25.0,716.0,62.0,11.0,5.0,14.0
3661,1480.0,2895.0,22.0,32.0,82.0,30.0,5.0,2.0,36.0,25.0,874.0,31.0,26.0,129.0
3662,21.0,594.0,38.0,1072.0,106.0,16.0,16.0,7.0,14.0,1265.0,38.0,14.0,9.0,15.0
3663,1967.0,3688.0,37.0,42.0,121.0,44.0,19.0,2.0,9.0,49.0,937.0,160.0,47.0,13.0
3664,13.0,428.0,19.0,1311.0,144.0,42.0,23.0,1.0,11.0,120.0,238.0,10.0,4.0,7.0
3665,2149.0,2779.0,42.0,34.0,123.0,31.0,18.0,7.0,394.0,44.0,757.0,30.0,77.0,22.0
3666,13.0,361.0,6.0,26.0,55.0,928.0,9.0,6.0,4.0,1580.0,13.0,11.0,7.0,6.0
3667,40.0,200.0,13.0,717.0,99.0,44.0,12.0,4.0,4.0,154.0,134.0,19.0,7.0,7.0
3668,55.0,258.0,29.0,823.0,116.0,51.0,37.0,3.0,40.0,566.0,139.0,24.0,9.0,18.0
3669,2241.0,3270.0,42.0,99.0,125.0,159.0,32.0,8.0,292.0,1211.0,540.0,13.0,6.0,40.0
3670,1416.0,2682.0,26.0,49.0,128.0,25.0,9.0,7.0,10.0,2090.0,18.0,16.0,7.0,119.0
3671,35.0,121.0,32.0,1538.0,136.0,60.0,24.0,6.0,40.0,74.0,649.0,30.0,12.0,15.0
3672,4031.0,4288.0,35.0,61.0,104.0,71.0,23.0,10.0,75.0,62.0,1172.0,51.0,10.0,296.0
3673,2364.0,2794.0,27.0,50.0,119.0,91.0,7.0,6.0,18.0,61.0,926.0,29.0,13.0,114.0
3674,2292.0,2297.0,30.0,47.0,178.0,40.0,22.0,7.0,13.0,375.0,126.0,42.0,17.0,115.0
3675,1500.0,26.0,2177.0,33.0,164.0,49.0,30.0,9.0,24.0,141.0,516.0,40.0,4.0,219.0
3676,1642.0,11.0,946.0,21.0,93.0,14.0,133.0,2.0,10.0,202.0,267.0,99.0,8.0,275.0
3677,1814.0,2337.0,26.0,38.0,100.0,47.0,8.0,2.0,228.0,413.0,117.0,17.0,16.0,42.0
3678,1174.0,1818.0,17.0,40.0,80.0,12.0,15.0,5.0,16.0,1149.0,28.0,19.0,7.0,85.0
3679,1159.0,23.0,5903.0,25.0,133.0,25.0,23.0,6.0,14.0,1213.0,111.0,24.0,80.0,10.0
3680,29.0,407.0,19.0,1414.0,121.0,93.0,9.0,1.0,26.0,602.0,197.0,48.0,4.0,12.0
3681,2894.0,2061.0,38.0,65.0,3050.0,5445.0,32.0,8.0,15.0,2432.0,228.0,27.0,18.0,198.0
3682,720.0,2527.0,26.0,33.0,78.0,49.0,10.0,4.0,8.0,44.0,591.0,8.0,8.0,373.0
3683,3689.0,2381.0,31.0,31.0,98.0,86.0,14.0,2.0,10.0,771.0,38.0,13.0,9.0,167.0
3684,1376.0,12.0,3644.0,17.0,75.0,20.0,128.0,4.0,5.0,148.0,660.0,23.0,10.0,258.0
3685,54.0,33.0,45.0,21.0,94.0,2868.0,876.0,7.0,16.0,7487.0,24.0,36.0,87.0,18.0
3686,1827.0,3292.0,27.0,34.0,113.0,87.0,11.0,1.0,8.0,63.0,593.0,9.0,7.0,317.0
3687,14.0,241.0,12.0,1069.0,120.0,116.0,239.0,3.0,16.0,279.0,107.0,20.0,6.0,10.0
3688,11.0,232.0,30.0,1059.0,87.0,22.0,59.0,0.0,31.0,46.0,550.0,13.0,3.0,4.0
3689,1682.0,18.0,5255.0,23.0,107.0,19.0,19.0,7.0,30.0,225.0,156.0,21.0,13.0,310.0
3690,2479.0,26.0,5167.0,27.0,109.0,30.0,104.0,1.0,20.0,191.0,476.0,20.0,5.0,258.0
3691,1551.0,2504.0,18.0,34.0,117.0,48.0,12.0,5.0,9.0,293.0,96.0,17.0,5.0,69.0
3692,1864.0,32.0,6235.0,36.0,130.0,57.0,25.0,6.0,13.0,3855.0,24.0,26.0,15.0,55.0
3693,71.0,212.0,50.0,1301.0,216.0,40.0,59.0,5.0,18.0,80.0,582.0,39.0,4.0,5.0
3694,2657.0,2362.0,15.0,38.0,98.0,25.0,9.0,6.0,8.0,934.0,33.0,17.0,6.0,119.0
3695,1344.0,2731.0,26.0,36.0,106.0,47.0,27.0,6.0,39.0,56.0,1414.0,49.0,20.0,197.0
3696,27.0,17.0,1216.0,26.0,114.0,1835.0,693.0,6.0,32.0,3381.0,23.0,20.0,9.0,17.0
3697,1453.0,2622.0,30.0,747.0,111.0,16.0,18.0,5.0,19.0,170.0,497.0,13.0,13.0,79.0
3698,11.0,9.0,16.0,32.0,102.0,1572.0,479.0,7.0,10.0,5706.0,22.0,12.0,49.0,12.0
3699,6.0,133.0,4.0,812.0,44.0,52.0,6.0,3.0,2.0,18.0,301.0,6.0,1.0,1.0
3700,818.0,2634.0,27.0,36.0,77.0,25.0,14.0,1.0,3.0,27.0,954.0,183.0,16.0,100.0
3701,1426.0,2424.0,20.0,34.0,96.0,37.0,11.0,1.0,19.0,1561.0,36.0,19.0,10.0,88.0
3702,29.0,19.0,19.0,20.0,146.0,1543.0,398.0,4.0,10.0,4130.0,22.0,21.0,42.0,17.0
3703,1253.0,12.0,3001.0,29.0,90.0,99.0,10.0,8.0,6.0,176.0,471.0,25.0,11.0,271.0
3704,1303.0,3036.0,24.0,42.0,125.0,68.0,10.0,5.0,13.0,61.0,1406.0,423.0,29.0,135.0
3705,30.0,14.0,25.0,17.0,66.0,1747.0,499.0,6.0,16.0,4259.0,20.0,21.0,11.0,9.0
3706,2479.0,2792.0,43.0,1344.0,115.0,35.0,119.0,5.0,19.0,3932.0,53.0,23.0,13.0,150.0
3707,20.0,32.0,14.0,51.0,133.0,1147.0,452.0,625.0,41.0,9005.0,36.0,49.0,70.0,17.0
3708,29.0,713.0,35.0,2007.0,128.0,62.0,137.0,12.0,15.0,75.0,443.0,17.0,11.0,8.0
3709,19.0,17.0,19.0,37.0,157.0,997.0,218.0,2.0,14.0,3822.0,22.0,15.0,21.0,14.0
3710,23.0,12.0,6.0,24.0,81.0,24.0,15.0,929.0,11.0,3314.0,17.0,24.0,5.0,14.0
3711,2244.0,70.0,9567.0,42.0,144.0,55.0,28.0,5.0,23.0,4631.0,29.0,39.0,13.0,186.0
3712,15.0,343.0,11.0,1626.0,176.0,28.0,24.0,8.0,23.0,75.0,566.0,14.0,8.0,16.0
3713,59.0,33.0,16.0,31.0,106.0,30.0,22.0,751.0,21.0,3798.0,16.0,32.0,11.0,16.0
3714,4180.0,3659.0,43.0,515.0,148.0,71.0,20.0,6.0,40.0,92.0,2840.0,515.0,72.0,18.0
3715,25.0,15.0,22.0,20.0,114.0,26.0,17.0,885.0,41.0,4268.0,26.0,18.0,17.0,13.0
3716,27.0,706.0,16.0,1718.0,182.0,74.0,24.0,4.0,39.0,67.0,770.0,44.0,10.0,10.0
3717,681.0,47.0,7057.0,33.0,133.0,51.0,16.0,5.0,17.0,96.0,408.0,52.0,5.0,89.0
3718,2187.0,2719.0,16.0,44.0,127.0,67.0,27.0,2.0,8.0,2717.0,21.0,31.0,8.0,63.0
3719,3440.0,3157.0,41.0,42.0,124.0,602.0,245.0,12.0,18.0,5957.0,22.0,38.0,20.0,62.0
3720,17.0,430.0,21.0,1480.0,117.0,62.0,16.0,3.0,9.0,476.0,131.0,19.0,7.0,7.0
3721,1733.0,32.0,4004.0,23.0,118.0,25.0,125.0,10.0,12.0,186.0,600.0,65.0,7.0,260.0
3722,986.0,2315.0,23.0,37.0,83.0,22.0,13.0,3.0,55.0,52.0,571.0,67.0,1.0,306.0
3723,2036.0,27.0,4815.0,26.0,90.0,37.0,1017.0,7.0,9.0,404.0,345.0,43.0,13.0,476.0
3724,1942.0,3418.0,27.0,41.0,105.0,17.0,19.0,13.0,12.0,43.0,2173.0,295.0,69.0,89.0
3725,3176.0,2845.0,31.0,28.0,127.0,58.0,19.0,5.0,11.0,1384.0,47.0,23.0,5.0,217.0
3726,2827.0,4808.0,57.0,51.0,135.0,39.0,16.0,4.0,76.0,59.0,1446.0,152.0,6.0,9.0
3727,4147.0,2629.0,31.0,42.0,95.0,62.0,23.0,7.0,11.0,2629.0,27.0,23.0,10.0,135.0
3728,1482.0,161.0,3999.0,861.0,173.0,44.0,161.0,8.0,35.0,70.0,792.0,40.0,6.0,143.0
3729,40.0,585.0,25.0,2506.0,154.0,120.0,51.0,7.0,16.0,175.0,353.0,21.0,12.0,13.0
3730,2498.0,2734.0,24.0,43.0,107.0,65.0,13.0,5.0,14.0,945.0,46.0,37.0,6.0,113.0
3731,2780.0,2568.0,17.0,44.0,119.0,31.0,13.0,7.0,13.0,2896.0,27.0,17.0,5.0,92.0
3732,863.0,2327.0,29.0,44.0,1296.0,4108.0,29.0,5.0,46.0,73.0,999.0,32.0,20.0,218.0
3733,3191.0,2817.0,23.0,36.0,103.0,43.0,22.0,5.0,19.0,2262.0,37.0,22.0,9.0,100.0
3734,2682.0,2399.0,36.0,41.0,105.0,36.0,15.0,5.0,11.0,2566.0,23.0,21.0,11.0,71.0
3735,25.0,209.0,14.0,880.0,82.0,34.0,14.0,6.0,7.0,153.0,309.0,16.0,7.0,10.0
3736,2699.0,26.0,7598.0,26.0,109.0,29.0,25.0,3.0,16.0,60.0,2457.0,22.0,115.0,16.0
3737,1051.0,24.0,7345.0,40.0,1576.0,1753.0,41.0,8.0,41.0,120.0,921.0,50.0,42.0,96.0
3738,31.0,503.0,33.0,1564.0,117.0,32.0,103.0,4.0,43.0,1670.0,76.0,18.0,6.0,7.0
3739,23.0,20.0,22.0,30.0,125.0,1374.0,536.0,4.0,15.0,6215.0,21.0,31.0,49.0,26.0
3740,1606.0,16.0,3188.0,22.0,92.0,20.0,14.0,3.0,4.0,163.0,163.0,12.0,7.0,15.0
3741,12.0,5.0,7.0,19.0,116.0,1006.0,429.0,3.0,10.0,4608.0,31.0,18.0,58.0,12.0
3742,1399.0,14.0,712.0,29.0,106.0,62.0,35.0,1.0,46.0,1849.0,34.0,16.0,9.0,98.0
3743,2908.0,1672.0,25.0,34.0,95.0,36.0,17.0,4.0,138.0,1568.0,28.0,14.0,5.0,41.0
3744,23.0,89.0,27.0,1405.0,151.0,55.0,34.0,5.0,13.0,61.0,352.0,19.0,5.0,14.0
3745,11.0,19.0,19.0,34.0,138.0,1599.0,592.0,8.0,10.0,5528.0,24.0,19.0,47.0,26.0
3746,20.0,15.0,7.0,29.0,103.0,1125.0,382.0,3.0,13.0,4710.0,17.0,25.0,62.0,24.0
3747,35.0,369.0,83.0,1504.0,166.0,43.0,14.0,5.0,66.0,105.0,445.0,21.0,15.0,9.0
3748,16.0,358.0,11.0,30.0,100.0,2656.0,19.0,7.0,13.0,1414.0,39.0,18.0,9.0,14.0
3749,3052.0,2816.0,23.0,56.0,105.0,27.0,13.0,5.0,13.0,2451.0,30.0,29.0,11.0,121.0
3750,44.0,42.0,29.0,45.0,235.0,43.0,34.0,555.0,85.0,5337.0,37.0,52.0,14.0,19.0
3751,31.0,321.0,193.0,598.0,86.0,39.0,149.0,1.0,9.0,368.0,288.0,16.0,0.0,10.0
3752,4526.0,6834.0,64.0,94.0,288.0,78.0,32.0,9.0,225.0,1196.0,1605.0,167.0,24.0,45.0
3753,1350.0,30.0,7014.0,33.0,137.0,21.0,30.0,2.0,26.0,3504.0,24.0,25.0,16.0,196.0
3754,1207.0,24.0,5580.0,24.0,142.0,33.0,38.0,5.0,32.0,2669.0,45.0,54.0,15.0,205.0
3755,156.0,102.0,1683.0,21.0,159.0,1528.0,278.0,4.0,14.0,5155.0,48.0,30.0,132.0,20.0
3756,42.0,388.0,48.0,1811.0,119.0,47.0,18.0,17.0,11.0,467.0,168.0,10.0,28.0,13.0
3757,1969.0,3454.0,33.0,46.0,111.0,81.0,12.0,6.0,629.0,53.0,1167.0,49.0,147.0,21.0
3758,1480.0,18.0,1900.0,22.0,140.0,118.0,188.0,3.0,25.0,425.0,175.0,15.0,19.0,83.0
3759,2302.0,28.0,12121.0,36.0,167.0,68.0,28.0,8.0,23.0,731.0,274.0,30.0,65.0,15.0
3760,2260.0,2313.0,38.0,55.0,152.0,54.0,15.0,5.0,86.0,70.0,791.0,89.0,10.0,57.0
3761,24.0,2355.0,19.0,1017.0,113.0,53.0,44.0,5.0,29.0,3558.0,377.0,27.0,8.0,18.0
3762,12.0,26.0,17.0,48.0,128.0,1753.0,483.0,7.0,14.0,5206.0,33.0,24.0,43.0,6.0
3763,1482.0,15.0,4227.0,33.0,148.0,31.0,1134.0,8.0,13.0,250.0,392.0,24.0,10.0,288.0
3764,2002.0,44.0,11934.0,54.0,1749.0,7978.0,41.0,13.0,29.0,2456.0,297.0,70.0,72.0,42.0
3765,2089.0,27.0,3155.0,33.0,131.0,28.0,23.0,4.0,10.0,195.0,664.0,25.0,10.0,265.0
3766,18.0,10.0,23.0,12.0,99.0,62.0,17.0,567.0,39.0,3583.0,18.0,22.0,10.0,14.0
3767,3358.0,3240.0,52.0,38.0,122.0,43.0,31.0,6.0,19.0,3101.0,24.0,20.0,12.0,107.0
3768,3769.0,3000.0,56.0,44.0,124.0,20.0,15.0,2.0,13.0,2691.0,23.0,19.0,8.0,93.0
3769,45.0,495.0,29.0,1919.0,105.0,41.0,38.0,5.0,27.0,96.0,614.0,33.0,17.0,12.0
3770,2642.0,2979.0,29.0,41.0,100.0,66.0,14.0,5.0,8.0,870.0,67.0,25.0,6.0,143.0
3771,1646.0,1741.0,15.0,26.0,100.0,135.0,26.0,2.0,448.0,35.0,688.0,63.0,53.0,29.0
3772,1623.0,27.0,4358.0,18.0,137.0,94.0,24.0,5.0,11.0,58.0,1335.0,86.0,71.0,8.0
3773,1319.0,2772.0,28.0,19.0,74.0,17.0,8.0,6.0,37.0,43.0,854.0,17.0,5.0,54.0
3774,979.0,12.0,2564.0,17.0,109.0,86.0,10.0,5.0,8.0,104.0,657.0,29.0,24.0,103.0
3775,25.0,13.0,11.0,16.0,113.0,31.0,12.0,913.0,12.0,2660.0,18.0,21.0,9.0,14.0
3776,2503.0,2222.0,20.0,28.0,96.0,18.0,19.0,5.0,15.0,767.0,23.0,15.0,4.0,67.0
3777,3211.0,3084.0,29.0,35.0,110.0,30.0,24.0,6.0,4.0,2986.0,35.0,16.0,9.0,128.0
3778,1922.0,31.0,6619.0,26.0,179.0,27.0,507.0,14.0,19.0,397.0,322.0,34.0,16.0,200.0
3779,1579.0,3067.0,24.0,28.0,96.0,18.0,18.0,3.0,62.0,43.0,1318.0,42.0,9.0,188.0
3780,3803.0,2766.0,37.0,50.0,114.0,51.0,13.0,9.0,17.0,1577.0,31.0,11.0,10.0,159.0
3781,1356.0,3291.0,22.0,55.0,83.0,45.0,17.0,2.0,47.0,61.0,1164.0,77.0,7.0,292.0
3782,29.0,388.0,29.0,1777.0,203.0,43.0,28.0,2.0,42.0,67.0,993.0,19.0,6.0,7.0
3783,1502.0,4736.0,24.0,51.0,133.0,68.0,28.0,7.0,133.0,118.0,482.0,123.0,11.0,575.0
3784,3393.0,2565.0,30.0,48.0,112.0,56.0,14.0,6.0,4.0,3465.0,21.0,18.0,15.0,238.0
3785,3152.0,2514.0,28.0,43.0,84.0,42.0,22.0,4.0,7.0,1726.0,21.0,16.0,12.0,121.0
3786,19.0,16.0,11.0,19.0,76.0,838.0,244.0,2.0,20.0,4258.0,10.0,21.0,31.0,11.0
3787,26.0,15.0,21.0,26.0,103.0,2017.0,446.0,5.0,15.0,5746.0,21.0,24.0,79.0,19.0
3788,7.0,59.0,2.0,36.0,101.0,1231.0,8.0,2.0,9.0,320.0,39.0,15.0,4.0,13.0
3789,9.0,8.0,16.0,26.0,103.0,76.0,16.0,663.0,9.0,2360.0,21.0,13.0,5.0,8.0
3790,16.0,9.0,18.0,27.0,118.0,27.0,15.0,638.0,10.0,2288.0,19.0,9.0,8.0,15.0
3791,17.0,11.0,181.0,26.0,108.0,760.0,725.0,5.0,7.0,3117.0,29.0,12.0,20.0,14.0
3792,33.0,23.0,17.0,18.0,80.0,44.0,12.0,479.0,16.0,4977.0,19.0,31.0,8.0,8.0
3793,1972.0,3997.0,35.0,41.0,172.0,129.0,20.0,8.0,11.0,49.0,2162.0,625.0,9.0,10.0
3794,27.0,629.0,38.0,1178.0,109.0,76.0,20.0,4.0,7.0,274.0,140.0,15.0,8.0,11.0
3795,4195.0,2075.0,30.0,39.0,102.0,31.0,23.0,5.0,16.0,2188.0,32.0,24.0,7.0,72.0
3796,25.0,196.0,107.0,1236.0,158.0,22.0,19.0,47.0,26.0,91.0,421.0,36.0,13.0,12.0
3797,1926.0,58.0,7947.0,28.0,148.0,37.0,22.0,8.0,21.0,300.0,400.0,141.0,68.0,17.0
3798,39.0,13.0,64.0,21.0,111.0,31.0,22.0,408.0,47.0,4045.0,22.0,28.0,13.0,17.0
3799,750.0,7.0,2375.0,18.0,84.0,9.0,27.0,3.0,13.0,151.0,446.0,31.0,6.0,200.0
3800,59.0,553.0,62.0,1150.0,133.0,73.0,28.0,5.0,31.0,1324.0,75.0,28.0,16.0,19.0
3801,55.0,33.0,10.0,17.0,107.0,1180.0,486.0,8.0,15.0,6164.0,32.0,22.0,59.0,15.0
3802,1769.0,2951.0,29.0,35.0,120.0,150.0,22.0,3.0,12.0,2993.0,26.0,32.0,11.0,85.0
3803,3337.0,4331.0,43.0,60.0,148.0,69.0,20.0,5.0,45.0,60.0,1882.0,459.0,5.0,30.0
3804,26.0,18.0,24.0,17.0,109.0,1160.0,302.0,4.0,8.0,3480.0,22.0,17.0,73.0,9.0
3805,34.0,22.0,44.0,20.0,85.0,495.0,472.0,3.0,8.0,1445.0,68.0,19.0,38.0,11.0
3806,31.0,320.0,28.0,1031.0,134.0,87.0,15.0,7.0,15.0,46.0,462.0,7.0,9.0,8.0
3807,58.0,246.0,43.0,1113.0,127.0,28.0,14.0,3.0,26.0,58.0,546.0,14.0,20.0,9.0
3808,1099.0,19.0,6601.0,25.0,142.0,23.0,35.0,4.0,18.0,3636.0,17.0,38.0,7.0,200.0
3809,14.0,8.0,13.0,27.0,90.0,1296.0,408.0,3.0,17.0,3900.0,25.0,14.0,46.0,9.0
3810,25.0,522.0,48.0,1905.0,129.0,40.0,21.0,6.0,41.0,105.0,692.0,31.0,11.0,17.0
3811,10.0,18.0,12.0,25.0,126.0,793.0,422.0,4.0,14.0,5028.0,28.0,21.0,26.0,21.0
3812,2934.0,2004.0,12.0,23.0,89.0,19.0,7.0,3.0,9.0,710.0,25.0,15.0,0.0,77.0
3813,1639.0,1849.0,21.0,26.0,64.0,36.0,19.0,2.0,4.0,1256.0,13.0,17.0,3.0,127.0
3814,896.0,2323.0,16.0,36.0,91.0,69.0,12.0,4.0,54.0,48.0,422.0,49.0,5.0,458.0
3815,816.0,12.0,1902.0,23.0,64.0,15.0,113.0,2.0,14.0,80.0,329.0,22.0,8.0,76.0
3816,9.0,7.0,8.0,15.0,77.0,813.0,300.0,2.0,7.0,3165.0,15.0,16.0,27.0,7.0
3817,1400.0,3201.0,40.0,48.0,105.0,32.0,13.0,2.0,10.0,617.0,51.0,18.0,1.0,177.0
3818,1413.0,4082.0,43.0,43.0,96.0,47.0,18.0,5.0,28.0,92.0,1667.0,28.0,9.0,168.0
3819,29.0,416.0,32.0,1678.0,86.0,74.0,13.0,5.0,24.0,195.0,295.0,9.0,25.0,11.0
3820,33.0,388.0,25.0,1254.0,113.0,27.0,17.0,2.0,34.0,64.0,538.0,11.0,3.0,9.0
3821,1683.0,52.0,6211.0,29.0,108.0,36.0,233.0,4.0,20.0,207.0,467.0,21.0,17.0,185.0
3822,3138.0,25.0,5101.0,34.0,102.0,33.0,22.0,5.0,13.0,3636.0,24.0,27.0,9.0,318.0
3823,21.0,734.0,7.0,30.0,109.0,25.0,10.0,1.0,12.0,2650.0,18.0,15.0,2.0,8.0
3824,2782.0,3632.0,60.0,42.0,112.0,21.0,21.0,4.0,69.0,46.0,979.0,30.0,2.0,413.0
3825,23.0,554.0,16.0,1973.0,91.0,57.0,11.0,1.0,42.0,119.0,437.0,21.0,5.0,8.0
3826,4252.0,2860.0,36.0,46.0,99.0,44.0,11.0,3.0,15.0,1449.0,29.0,21.0,10.0,159.0
3827,19.0,14.0,16.0,23.0,124.0,29.0,22.0,820.0,48.0,2988.0,40.0,17.0,12.0,12.0
3828,10.0,12.0,7.0,18.0,101.0,1558.0,410.0,11.0,8.0,5317.0,22.0,24.0,39.0,24.0
3829,15.0,6.0,18.0,26.0,81.0,50.0,25.0,442.0,6.0,3773.0,21.0,25.0,11.0,10.0
3830,2104.0,2979.0,22.0,44.0,104.0,29.0,17.0,4.0,32.0,52.0,822.0,18.0,6.0,180.0
3831,2246.0,1656.0,13.0,38.0,77.0,30.0,12.0,3.0,8.0,2583.0,20.0,24.0,4.0,35.0
3832,30.0,129.0,31.0,1295.0,118.0,39.0,14.0,4.0,6.0,72.0,397.0,16.0,6.0,12.0
3833,15.0,9.0,18.0,22.0,115.0,1305.0,617.0,5.0,7.0,6338.0,20.0,31.0,87.0,16.0
3834,13.0,555.0,43.0,1189.0,93.0,74.0,50.0,1.0,6.0,187.0,206.0,30.0,5.0,8.0
3835,1011.0,15.0,1812.0,22.0,83.0,16.0,36.0,6.0,11.0,302.0,245.0,13.0,2.0,208.0
3836,34.0,35.0,10.0,27.0,108.0,33.0,16.0,1026.0,10.0,3490.0,29.0,33.0,12.0,19.0
3837,29.0,152.0,7.0,850.0,99.0,16.0,18.0,7.0,135.0,52.0,465.0,25.0,9.0,6.0
3838,3705.0,5042.0,52.0,60.0,94.0,27.0,22.0,9.0,110.0,84.0,1223.0,624.0,12.0,279.0
3839,1625.0,2201.0,25.0,36.0,93.0,55.0,17.0,5.0,10.0,1658.0,18.0,21.0,9.0,164.0
3840,96.0,75.0,19.0,19.0,114.0,980.0,183.0,6.0,12.0,4102.0,26.0,16.0,58.0,18.0
3841,2743.0,3826.0,36.0,35.0,102.0,24.0,13.0,8.0,16.0,400.0,50.0,21.0,9.0,89.0
3842,1426.0,1691.0,15.0,29.0,77.0,19.0,12.0,4.0,9.0,700.0,86.0,18.0,7.0,18.0
3843,49.0,46.0,22.0,23.0,111.0,42.0,34.0,647.0,59.0,7236.0,36.0,32.0,16.0,23.0
3844,2586.0,1831.0,18.0,29.0,77.0,25.0,13.0,1.0,9.0,1129.0,22.0,7.0,4.0,58.0
3845,2552.0,1916.0,23.0,38.0,100.0,48.0,12.0,3.0,4.0,2222.0,17.0,22.0,6.0,35.0
3846,23.0,195.0,18.0,641.0,89.0,45.0,6.0,3.0,6.0,622.0,80.0,16.0,5.0,10.0
3847,25.0,488.0,31.0,1589.0,128.0,42.0,28.0,7.0,44.0,65.0,660.0,37.0,11.0,17.0
3848,3611.0,4909.0,79.0,99.0,150.0,190.0,14.0,6.0,449.0,159.0,809.0,284.0,6.0,289.0
3849,7.0,10.0,7.0,26.0,92.0,22.0,19.0,460.0,21.0,2228.0,13.0,18.0,6.0,12.0
3850,9.0,439.0,14.0,1475.0,136.0,97.0,111.0,2.0,10.0,83.0,563.0,12.0,6.0,12.0
3851,11.0,360.0,12.0,1258.0,109.0,41.0,51.0,3.0,12.0,69.0,519.0,17.0,4.0,11.0
3852,8.0,17.0,49.0,15.0,98.0,510.0,216.0,6.0,7.0,3205.0,12.0,19.0,38.0,12.0
3853,2953.0,3257.0,45.0,34.0,116.0,23.0,20.0,7.0,9.0,1637.0,44.0,23.0,9.0,184.0
3854,12.0,15.0,8.0,16.0,94.0,2120.0,498.0,4.0,9.0,3773.0,17.0,27.0,29.0,14.0
3855,16.0,10.0,16.0,11.0,100.0,32.0,16.0,457.0,14.0,2830.0,12.0,23.0,12.0,9.0
3856,9.0,375.0,10.0,938.0,56.0,33.0,9.0,2.0,12.0,85.0,167.0,12.0,6.0,8.0
3857,3.0,171.0,4.0,422.0,88.0,19.0,10.0,2.0,10.0,31.0,300.0,12.0,6.0,5.0
3858,1451.0,21.0,6040.0,20.0,106.0,24.0,14.0,2.0,13.0,57.0,1334.0,263.0,33.0,11.0
3859,1479.0,2015.0,21.0,24.0,72.0,19.0,14.0,1.0,30.0,46.0,782.0,11.0,3.0,312.0
3860,16.0,400.0,21.0,797.0,94.0,55.0,11.0,1.0,8.0,80.0,322.0,7.0,3.0,7.0
3861,12.0,113.0,9.0,861.0,73.0,29.0,63.0,2.0,6.0,117.0,298.0,7.0,4.0,13.0
3862,2217.0,1678.0,26.0,32.0,73.0,13.0,13.0,8.0,4.0,2052.0,22.0,11.0,3.0,69.0
3863,9.0,11.0,8.0,16.0,69.0,794.0,181.0,0.0,12.0,4071.0,15.0,19.0,56.0,5.0
